book_id,original_title,isbn13,authors,original_publication_year
5849,Daytripper,9781401229700.0,"Fábio Moon, Gabriel Bá, Craig Thompson, Dave Stewart, Sean Konot",2011.0
5850,"Club Shadowlands (Masters of the Shadowlands, #1)",,Cherise Sinclair,2009.0
5851,Masumiyet Müzesi,9780307266770.0,"Orhan Pamuk, Maureen Freely",2008.0
5852,The Mothers,9780399184510.0,Brit Bennett,2016.0
5853, Faust. Der Tragödie erster und zweiter Teil ,9780385031140.0,"Johann Wolfgang von Goethe, Walter Kaufmann",1832.0
5854,Faking It,9780062273260.0,Cora Carmack,2013.0
5855,"Charlie Bone and the Castle of Mirrors (The Children of the Red King, # 4)",9780439545280.0,Jenny Nimmo,2005.0
5856,Accordance,,Shelly Crane,2011.0
5857,Bloodrose,9780399256130.0,Andrea Cremer,2012.0
5858,Cards on the Table,9780425205950.0,Agatha Christie,1936.0
5859,Tales From a Not-So-Smart Miss Know-it-all,9781442449620.0,Rachel Renée Russell,2012.0
5860,Ramona and Her Mother,9780380709530.0,Beverly Cleary,1980.0
5861,Appointment with Death,9780007119360.0,Agatha Christie,1938.0
5862,Natural Born Charmer,9780060734570.0,Susan Elizabeth Phillips,2004.0
5863,The Woman Warrior: Memoirs of a Girlhood Among Ghosts,9780679721890.0,Maxine Hong Kingston,1975.0
5864,The Three Little Kittens (A First Little Golden Book),9780307111550.0,"Masha, Marie Simchow Stern",1942.0
5865,"Erections, Ejaculations, Exhibitions and General Tales of Ordinary Madness",9780872861560.0,Charles Bukowski,1978.0
5866,,,Samantha Young,2014.0
5867,The Sword of Shannara Trilogy,9780345453750.0,Terry Brooks,1979.0
5868,Maybe In Another Life,9781476776880.0,Taylor Jenkins Reid,2015.0
5869," Carry On, Warrior: Thoughts on Life Unarmed ",9781451697250.0,Glennon Doyle Melton,2013.0
5870,The Valley of Fear,9789626344250.0,"Arthur Conan Doyle, David Timson",1914.0
5871,The Pagan Stone,9780515144670.0,Nora Roberts,2008.0
5872,,9780142196590.0,Charles Dickens,
5873,Principle Centered Leadership,9780671792800.0,Stephen R. Covey,1991.0
5874,Monster Hunter International,9780741444560.0,Larry Correia,2009.0
5875,The Bitter Kingdom,9780062026540.0,Rae Carson,2013.0
5876,The Teeth of the Tiger,9780141004920.0,Tom Clancy,2003.0
5877,Moreta: Dragonlady Of Pern,9780345419580.0,Anne McCaffrey,1983.0
5878,Frosty the Snowman (Little Golden Book),9780307960380.0,Diane Muldrow,1992.0
5879,Preacher: War in the Sun,9781563894910.0,"Garth Ennis, Steve Dillon, Peter Snejbjerg",1999.0
5880,The Queen of Attolia,9780060841830.0,Megan Whalen Turner,2000.0
5881,A Single Man,9780816638630.0,Christopher Isherwood,1964.0
5882,Mortality,9781455502750.0,Christopher Hitchens,2012.0
5883,Icefire,9780439672470.0,Chris d'Lacey,2003.0
5884,Norse Mythology,,Neil Gaiman,2017.0
5885,Citizen Soldiers: The U. S. Army from the Normandy Beaches to the Bulge to the Surrender of Germany,9780684848010.0,Stephen E. Ambrose,1997.0
5886,Honor's Splendour,9780671737820.0,Julie Garwood,1987.0
5887,Shut Out,9780316175560.0,Kody Keplinger,2011.0
5888,,,A. Meredith Walters,2012.0
5889,Valley of Silence,9780786286800.0,Nora Roberts,2006.0
5890,The Prophet of Yonwood,9780440421240.0,Jeanne DuPrau,2006.0
5891,Hope to Die,9781780890160.0,James Patterson,2014.0
5892,Deep Kiss Of Winter ,9781439159670.0,"Kresley Cole, Gena Showalter",2009.0
5893,Doll Bones,9781416963980.0,"Holly Black, Eliza Wheeler",2013.0
5894,Red Mist,9780399158020.0,Patricia Cornwell,2011.0
5895,I Am Half-Sick of Shadows ,9780385344010.0,Alan Bradley,2011.0
5896,Wild Man,,Kristen Ashley,2011.0
5897,Welcome to Night Vale,9780062351420.0,"Joseph Fink, Jeffrey Cranor",2015.0
5898,,9780736421980.0,"Michael Teitelbaum, Walt Disney Company",1986.0
5899,An Offer From a Gentleman,9780380815590.0,Julia Quinn,2001.0
5900,Dumplin',9780062327180.0,Julie   Murphy,2015.0
5901,Ancillary Mercy,9780356502430.0,Ann Leckie,2015.0
5902,The Darkest Surrender,9780373775810.0,Gena Showalter,2011.0
5903,Danse Macabre,9780425181610.0,Stephen King,1981.0
5904,Seducing Cinderella,2940014977680.0,Gina L. Maxwell,2012.0
5905,Blue Shoes and Happiness ,9781400075710.0,Alexander McCall Smith,2006.0
5906,The Vagina Monologues,9781860499260.0,"Eve Ensler, Gloria Steinem",1996.0
5907,Our Mutual Friend,9780375761140.0,Charles Dickens,1865.0
5908,A Handful of Dust,9780316926060.0,Evelyn Waugh,1934.0
5909,Leota's Garden,9780842335720.0,Francine Rivers,1999.0
5910,Not My Daughter,9780385524990.0,Barbara Delinsky,2009.0
5911,The Book of Illusions,9780312990960.0,Paul Auster,2002.0
5912,To Tame a Highland Warrior,9780440242180.0,Karen Marie Moning,1999.0
5913,A Mango-Shaped Space,9780316058250.0,Wendy Mass,2005.0
5914,Quentins,9780752849520.0,Maeve Binchy,2002.0
5915,Daniel Deronda,9780375760140.0,"George Eliot, Edmund White",1876.0
5916,,9780316375150.0,Elin Hilderbrand,2016.0
5917,Chasing Perfect,9780373774520.0,Susan Mallery,2010.0
5918,The Debutante Divorcée,9781401360240.0,Plum Sykes,2006.0
5919,,9780310919800.0,"Anonymous, Ronald A. Beers, Ronald A. Beers",1992.0
5920,"The Wheel of Darkness (Pendergast, #8)",9780446580280.0,"Douglas Preston, Lincoln Child",2007.0
5921,Sleeping Giants,9781101886690.0,Sylvain Neuvel,2016.0
5922,Blackmoore,9781609074610.0,Julianne Donaldson,2013.0
5923,The Sandman: Endless Nights,9781401201140.0,"Neil Gaiman, Barron Storey, Bill Sienkiewicz, Glenn Fabry, Dave McKean, P. Craig Russell, Milo Manara, Miguelanxo Prado, Frank Quitely, Todd Klein",2003.0
5924,The First Wives Club,9780099435140.0,Olivia Goldsmith,1992.0
5925,The Vanishing Act of Esme Lennox,9780755308450.0,Maggie O'Farrell,2006.0
5926,The Night Watch,9781594482300.0,Sarah Waters,2006.0
5927,Mightier Than the Sword,9781250034520.0,Jeffrey Archer,2015.0
5928,Blood Canticle,9780099460180.0,Anne Rice,2003.0
5929,Nature Girl,9780307263000.0,Carl Hiaasen,2006.0
5930,Boy's Life,9780671743060.0,Robert McCammon,1991.0
5931,Adam Bede,9780375759020.0,"George Eliot, Joanna Trollope, Hugh Osborne",1859.0
5932,Sister of My Heart,9780385489520.0,Chitra Banerjee Divakaruni,1997.0
5933,博士の愛した数式 ,9780312427800.0,"Yōko Ogawa, Stephen Snyder",2003.0
5934,H is for Homicide,9780449000630.0,Sue Grafton,1991.0
5935,JPod,9781596911060.0,Douglas Coupland,2006.0
5936,The Face,9780553584490.0,Dean Koontz,2003.0
5937,The Ascent of Money: A Financial History of the World,9781594201930.0,Niall Ferguson,2007.0
5938,Food: A Love Story,9780804140420.0,Jim Gaffigan,2014.0
5939,The Impossible Knife of Memory,9780670012090.0,Laurie Halse Anderson,2014.0
5940,Purgatorio,9780195087450.0,"Dante Alighieri, Robert M. Durling",1320.0
5941,Deliver Us From Evil,9780446564080.0,David Baldacci,2010.0
5942,One Last Thing Before I Go,9780525952370.0,Jonathan Tropper,2009.0
5943,"By The Time You Read This, I'll Be Dead",9781423116190.0,"Julie Anne Peters, C.J. Bott",2009.0
5944,,9781451617530.0,Denise Kiernan,2013.0
5945,Dean Koontz's Frankenstein: City of Night ,9780739317140.0,"Dean Koontz, Ed Gorman, John Bedford Lloyd",2005.0
5946,The Quillan Games,9781416914240.0,D.J. MacHale,2005.0
5947,number9dream,9780812966920.0,David Mitchell,2001.0
5948,Girlfriend in a Coma,9780060987330.0,Douglas Coupland,1998.0
5949,"The Green Mile, Part 1: The Two Dead Girls",9780613096480.0,Stephen King,1996.0
5950,Ella Minnow Pea: A Novel in Letters,9780385722440.0,Mark Dunn,2001.0
5951,Toll the Hounds,9780765310090.0,Steven Erikson,2008.0
5952,The Bone Garden,9780593057770.0,Tess Gerritsen,2007.0
5953,"Supernova: Ksatria, Puteri, dan Bintang Jatuh",9789799625700.0,Dee Lestari,2001.0
5954,A Head Full of Ghosts,9780062363240.0,Paul Tremblay,2015.0
5955,Better Than Before: Mastering the Habits of Our Everyday Lives,9780385348610.0,Gretchen Rubin,2015.0
5956,Broken Homes,9780756409610.0,Ben Aaronovitch,2013.0
5957,The King's Buccaneer,9780553563730.0,Raymond E. Feist,1992.0
5958,El cuaderno de Maya,9780062105620.0,"Isabel Allende, Anne McLean",2011.0
5959,One Crazy Summer,9780060760880.0,Rita Williams-Garcia,2010.0
5960,Dragon Haven,9780061931410.0,Robin Hobb,2010.0
5961,"Right Ho, Jeeves",9781406904830.0,P.G. Wodehouse,1934.0
5962,"If You're Reading This, It's Too Late",9780316113670.0,"Pseudonymous Bosch, Gilbert Ford",2008.0
5963,Moonrise,9780060744540.0,Erin Hunter,2005.0
5964,The Wednesday Letters,9781590388130.0,Jason F. Wright,2007.0
5965,Betrayals,9781595142530.0,"Lili St. Crow, Lilith Saintcrow",2009.0
5966,You've Been Warned,9780316014500.0,"James Patterson, Howard Roughan",2007.0
5967,Chasing Vermeer,9780439372950.0,"Blue Balliett, Brett Helquist",2004.0
5968,The Jesus I Never Knew,9780310219230.0,Philip Yancey,1995.0
5969,Turning Angel,9780743454160.0,Greg Iles,2005.0
5970,The Unidentified Redhead,,Alice Clayton,2010.0
5971,,9780545175300.0,"Dav Pilkey, George Beard, Harold Hutchins",2010.0
5972,A Child's Garden of Verses,9780689823820.0,"Robert Louis Stevenson, Tasha Tudor",1885.0
5973,The Informers,9780330339190.0,Bret Easton Ellis,1994.0
5974,The Queen,9780062351200.0,Kiera Cass,2014.0
5975,The Devil Colony,9780061784780.0,James Rollins,2010.0
5976,The Walking Dead Volume 12,9781607062550.0,"Robert Kirkman, Charlie Adlard",2010.0
5977,Some Luck,9780307700320.0,Jane Smiley,2014.0
5978,Pedagogia do Oprimido,9780826412770.0,"Paulo Freire, Myra Bergman Ramos, Donaldo Macedo, Richard Shaull",1968.0
5979,"William Shakespeare's Star Wars: Verily, a New Hope",9781594746380.0,Ian Doescher,2013.0
5980,Identity Crisis,9781401204590.0,"Brad Meltzer, Rags Morales, Michael Bair, Joss Whedon",2004.0
5981,Unspoken,9780375870420.0,Sarah Rees Brennan,2012.0
5982,Rama II,9782290032050.0,"Arthur C. Clarke, Gentry Lee",1989.0
5983,O Evangelho segundo Jesus Cristo,9781860460950.0,José Saramago,1991.0
5984,"""Who Could That Be at This Hour?""",9780316123080.0,"Lemony Snicket, Seth",2012.0
5985,The Calling,9780061797060.0,Kelley Armstrong,2012.0
5986,Avatar The Last Airbender: The Lost Adventures,9781595827490.0,"Bryan Konietzko, Michael Dante DiMartino, Aaron Ehasz, Alison Wilgus, Amy Kim Ganter, Brian Ralph, Corey Lewis, Dave Roman, Elsa Garagarza, Ethan Spaulding, Frank Pittarese, Gurihiru, J. Torres, Joaquim Dos Santos, Johane Matte, John O'Bryan, Joshua Hamilton, Justin Ridge, Kaite Mattila, May Chan, Rawles Marie Lumumba, Reagan Lodge, Tim Hedrick, Tom McWeeney",2011.0
5987,Hidden,,Catherine McKenzie,2013.0
5988,Five Little Peppers and How They Grew,9781416916180.0,Margaret Sidney,1881.0
5989,Princess of the Midnight Ball,9781599903220.0,Jessica Day George,2009.0
5990,الطنطورية ,9789770928290.0,"Radwa Ashour, رضوى عاشور",2010.0
5991,Miss Rumphius,9780140505400.0,Barbara Cooney,1981.0
5992,Ball Four,9780020306660.0,Jim Bouton,1970.0
5993,"Fables, Volume 3: Storybook Love",9781401202570.0,"Bill Willingham, Mark Buckingham, Steve Leialoha, James Jean",2004.0
5994,Aura,9789580469710.0,Carlos Fuentes,1962.0
5995,The Dance of Anger: A Woman's Guide to Changing the Patterns of Intimate Relationships,9780060741040.0,Harriet Lerner,1985.0
5996,,9780393325360.0,Burton G. Malkiel,1973.0
5997,Forget You,9781439178230.0,Jennifer Echols,2010.0
5998,,9780988707400.0,Kelly Elliott,2012.0
5999,Marathon Man,9780330247050.0,William Goldman,1974.0
6000,The Apothecary's Daughter,9781607515420.0,Julie Klassen,2008.0
6001,Rock the Heart,,Michelle A. Valentine,2012.0
6002,Bearing an Hourglass,9780345313160.0,Piers Anthony,1984.0
6003,The Five Chinese Brothers,9780698113570.0,"Claire Huchet Bishop, Kurt Wiese",1938.0
6004,Providence,9780615417170.0,Jamie McGuire,2010.0
6005,"The Source of Magic (Xanth, #2)",9780345418500.0,Piers Anthony,1979.0
6006,Days with Frog and Toad,9780064440580.0,Arnold Lobel,1979.0
6007,Cities of the Plain ,9780679747190.0,Cormac McCarthy,1996.0
6008,Captive Prince,,C.S. Pacat,2015.0
6009,The King of Attolia,9780060835770.0,Megan Whalen Turner,2006.0
6010,The Kingdom Keepers,9780786854450.0,"Ridley Pearson, David Frankland",2004.0
6011,What Do You Care What Other People Think? Further Adventures of a Curious Character,9780393320920.0,Richard Feynman,1988.0
6012,Skippy Dies,9780241141820.0,Paul Murray,2010.0
6013,The Honor of the Queen,9780671721720.0,David Weber,1993.0
6014,My Sweet Audrina,9780671729460.0,V.C. Andrews,1982.0
6015,The Atlantis World,,A.G. Riddle,2014.0
6016,Embrace,9780734411850.0,Jessica Shirvington,2010.0
6017,Unnatural Death,9780061043580.0,Dorothy L. Sayers,1927.0
6018,Angels in America: A Gay Fantasia on National Themes: Millennium Approaches (Part One),9781559360620.0,Tony Kushner,1992.0
6019,My Best Friend's Girl,9780385341320.0,Dorothy Koomson,2006.0
6020,Dreaming of You ,9780380773530.0,Lisa Kleypas,1994.0
6021,Comfort Me with Apples: More Adventures at the Table,9780375758740.0,Ruth Reichl,2001.0
6022,John Keats : The Complete Poems,9780679601080.0,John Keats,1820.0
6023,Almost Heaven,9780671011340.0,Judith McNaught,1989.0
6024,Three Day Road,9780143017870.0,Joseph Boyden,2005.0
6025,Red Harvest,9780752852610.0,Dashiell Hammett,1929.0
6026,Trust in Me,,"J. Lynn, Jennifer L. Armentrout",2013.0
6027,NARUTO -ナルト- 巻ノ十一 ,9781421502410.0,"Masashi Kishimoto, Frances Wall",2002.0
6028,One Summer,9780446583140.0,David Baldacci,2011.0
6029,"Whitney, My Love",9781416530720.0,Judith McNaught,1985.0
6030,Train to Pakistan,9780802132220.0,Khushwant Singh,1956.0
6031,Jasper Jones,9781742372620.0,Craig Silvey,2009.0
6032,The Untethered Soul,9781572245370.0,Michael A. Singer,2007.0
6033,A Brief History of Seven Killings,9781594486000.0,Marlon James,2014.0
6034,Hold Still,9780525421560.0,Nina LaCour,2009.0
6035,The Prize,9780671702520.0,Julie Garwood,1991.0
6036,The Middlesteins,9781455507190.0,Jami Attenberg,2012.0
6037,Le capital au XXIe siècle ,9780674430010.0,"Thomas Piketty, Arthur Goldhammer",2013.0
6038,Flyboys: A True Story of Courage,9780316159430.0,James D. Bradley,2003.0
6039,Eloise,9780671223500.0,"Kay Thompson, Hilary Knight",1955.0
6040,The Screaming Staircase,9780857532020.0,Jonathan Stroud,2013.0
6041,Zomerhuis met zwembad,9780804138820.0,Herman Koch,2011.0
6042,True History of the Kelly Gang,9780375724670.0,Peter Carey,2000.0
6043,Get Shorty,9780060082160.0,Elmore Leonard,1990.0
6044,One Tiny Lie,9781476740480.0,K.A. Tucker,2013.0
6045,The Day of the Locust,9780451523490.0,"Nathanael West, Alfred Kazin",1939.0
6046,Genius: The Life and Science of Richard Feynman,9780679747050.0,James Gleick,1992.0
6047,Honolulu,9780312360400.0,Alan Brennert,2009.0
6048,Full Moon Rising,9780553588450.0,Keri Arthur,2006.0
6049,Bridge of Sighs,9780375414950.0,Richard Russo,2007.0
6050,Winter Solstice,9780340752490.0,Rosamunde Pilcher,2000.0
6051,United We Spy,9781423166000.0,Ally Carter,2013.0
6052,"The Morganville Vampires, Volume 1",9780451230550.0,Rachel Caine,2009.0
6053,Raven's Gate,9780439680100.0,Anthony Horowitz,2005.0
6054,Wolf in White Van,9780374292090.0,John Darnielle,2014.0
6055,Drei Kameraden,9780449912420.0,Erich Maria Remarque,1936.0
6056,Bloody Valentine,9781423134500.0,Melissa de la Cruz,2010.0
6057,The Heart of a Woman,9780375500720.0,Maya Angelou,1981.0
6058,Chrzest ognia,,Andrzej Sapkowski,1996.0
6059,Alex Cross's Trial,9780316070620.0,"James Patterson, Richard DiLallo",2009.0
6060,Sway: The Irresistible Pull of Irrational Behavior,9780385524380.0,"Ori Brafman, Rom Brafman",2008.0
6061,King of the Wind: The Story of the Godolphin Arabian,9780027436300.0,"Marguerite Henry, Wesley Dennis",1948.0
6062,Waking Up: A Guide to Spirituality Without Religion,9781451636020.0,Sam Harris,2014.0
6063,"The Call of the Wild, White Fang and Other Stories ",9780192835150.0,Jack London,1906.0
6064,The Rape of Nanking: The Forgotten Holocaust of World War II,9780140277450.0,Iris Chang,1997.0
6065,Why Evolution Is True,9780670020540.0,Jerry A. Coyne,2008.0
6066,Brokeback Mountain,9780743271320.0,Annie Proulx,1997.0
6067,Nobody's Baby But Mine,9780380782340.0,Susan Elizabeth Phillips,1997.0
6068,Keep Quiet,9781250010090.0,Lisa Scottoline,2014.0
6069,Sons of Fortune,9780330413350.0,Jeffrey Archer,2002.0
6070,Kabalmysteriet,9780374266520.0,"Jostein Gaarder, Sarah Jane Hails",1990.0
6071,,9780762447700.0,Jen Sincero,2013.0
6072,Rumor Has it,9780755328180.0,Jill Mansell,2009.0
6073,Dragon Tears,9780425208430.0,Dean Koontz,1993.0
6074,Surface Detail,9780316123400.0,Iain M. Banks,2010.0
6075,The Mating,,Nicky Charles,2010.0
6076,The Gates of Rome,9780440240940.0,Conn Iggulden,2002.0
6077,,9781607069450.0,"Kurtis J. Wiebe, Roc Upchurch",2014.0
6078,Curtain: Poirot’s Last Case,9780425173750.0,Agatha Christie,1975.0
6079,Grass for His Pillow ,9781594480030.0,Lian Hearn,2003.0
6080,Swallowing Darkness,9780345495940.0,Laurell K. Hamilton,2008.0
6081,,,Laurelin Paige,2014.0
6082,California,9780316250820.0,Edan Lepucki,2014.0
6083,,9780552144320.0,"Stephen Briggs, Terry Pratchett",1992.0
6084,The Pigeon Finds a Hot Dog!,9780786818690.0,Mo Willems,2004.0
6085,Aftermath,9780804177660.0,Chuck Wendig,2015.0
6086,"Vampireville (Vampire Kisses, #3)",9780060776250.0,Ellen Schreiber,2006.0
6087,Hercule Poirot's Christmas,9780007120700.0,Agatha Christie,1938.0
6088,Mrs. Lincoln's Dressmaker,9780525953620.0,Jennifer Chiaverini,2013.0
6089, الرحيق المختوم: بحث في السيرة النبوية على صاحبها أفضل الصلاة والسلام ,,Safiy al-Rahman al-Mubarakfuri,1979.0
6090,The Baker's Daughter,9780307460200.0,Sarah McCoy,2012.0
6091,The Shadows,,J.R. Ward,2015.0
6092,Rotkäppchen,9780823404700.0,"Trina Schart Hyman, Johann Grimm, Wilhelm Grimm",1983.0
6093,Captain Underpants and the Attack of the Talking Toilets,9780439995440.0,Dav Pilkey,1999.0
6094,Ghost Boy,9780857203310.0,"Martin Pistorius, Megan Lloyd Davies",2011.0
6095,Essentialism: The Disciplined Pursuit of Less,9780804137390.0,Greg McKeown,2014.0
6096,Wideacre,9780743249290.0,Philippa Gregory,1987.0
6097,,9780141311300.0,"Roald Dahl, Quentin Blake",1966.0
6098,If I were you,,Lisa Renee Jones,2012.0
6099,Beautifully Damaged,,L.A. Fiore,2012.0
6100,Wethering the Storm,,Samantha Towle,2013.0
6101,Meditationes de prima philosophia,9780872201930.0,"René Descartes, Donald A. Cress",1641.0
6102,The Enchanted Wood,9780749748000.0,Enid Blyton,1939.0
6103,Forever Black,,Sandi Lynn,2013.0
6104,Daisy Miller,9781592243010.0,Henry James,1878.0
6105,Arcadia,9781401340870.0,Lauren Groff,2012.0
6106,Pat the Bunny (Touch and Feel Book),9780307444060.0,Dorothy Kunhardt,1940.0
6107,The Swans of Fifth Avenue,9780345528700.0,Melanie Benjamin,2016.0
6108,カードキャプターさくら,9781591828780.0,"CLAMP, Maria Simpson",1996.0
6109,Size 14 Is Not Fat Either,9780060525120.0,Meg Cabot,2006.0
6110,,9780061997180.0,Ree Drummond,2011.0
6111,Defiance,,Shelly Crane,2011.0
6112,Gorillas in the Mist,9780618083600.0,Dian Fossey,1983.0
6113,A Case of Need,9780451210630.0,"Jeffery Hudson, Michael Crichton",1968.0
6114,The Love Affairs of Nathaniel P. ,9780805097450.0,Adelle Waldman,2013.0
6115,Revealed,,"P.C. Cast, Kristin Cast",2013.0
6116,,,Matthew Norman,2016.0
6117,Sworn to Silence,9780312374980.0,Linda Castillo,2009.0
6118,Magic Breaks,9780425256220.0,Ilona Andrews,2014.0
6119,Чайка,9780413771000.0,"Anton Chekhov, Michael Frayn",1895.0
6120,1Q84 Book 3 [Ichi-kyū-hachi-yon],9784103534260.0,"Haruki Murakami, 村上 春樹",2010.0
6121,Boy Meets Girl,9780330418870.0,Meg Cabot,2004.0
6122,Dancing in my nuddy-pants!,9780060097480.0,Louise Rennison,2002.0
6123,The Door into Summer,9780345413990.0,Robert A. Heinlein,1957.0
6124,Luna,9780316011270.0,Julie Anne Peters,2004.0
6125,Runaway,9781400077920.0,Alice Munro,2004.0
6126,Matter,9781841494180.0,Iain M. Banks,2008.0
6127,Leo,,Mia Sheridan,2013.0
6128,Maurice,9780393310320.0,E.M. Forster,1971.0
6129,New York to Dallas,9781441836310.0,"J.D. Robb, Susan Ericksen",2011.0
6130,The Stepford Wives,9780060080850.0,Ira Levin,1972.0
6131,The Longest Day,9780671890920.0,Cornelius Ryan,1959.0
